"","doc_id","paragraph_id","sentence_id","sentence","token_id","token","lemma","upos","xpos","feats","head_token_id","dep_rel","deps","misc","jobdesc_id","source"
"4150","doc1",1,15,"""JMP PROFICIENCY (SAS STATISTICAL TOOL)"", ""MATLAB EXPERIENCE"", ""ACTIVE TS/SCI CLEARANCE"", ""BACHELOR'S DEGREE IN A TECHNICAL AREA WITH 9 YEARS OF RELEVANT EXPERIENCE (7 YEARS WITH TECHNICAL MS; 4 YEARS WITH A PHD IN RELATED FIELD)"", ""EXPERIENCED IN MICROSOFT EXCEL (PIVOT TABLES, VLOOKUP, ETC.)"", ""KNOWLEDGE OF DATA GATHERING, CLEANSING AND TRANSFORMATION TECHNIQUES"", ""EXPERIENCE WITH COMMON DATA SCIENCE TOOLKITS SUCH AS PYTHON/R"", ""EXCEL VBA PROGRAMMING"", ""ABLE TO OBTAIN AND MAINTAIN A TOP SECRET (TS/SCI) CLEARANCE PER BUSINESS REQUIREMENTS.","53","FIELD","field","PROPN","NNP","Number=Sing","50","nmod",NA,"SpaceAfter=No",11,"Indeed"
"4157","doc1",1,15,"""JMP PROFICIENCY (SAS STATISTICAL TOOL)"", ""MATLAB EXPERIENCE"", ""ACTIVE TS/SCI CLEARANCE"", ""BACHELOR'S DEGREE IN A TECHNICAL AREA WITH 9 YEARS OF RELEVANT EXPERIENCE (7 YEARS WITH TECHNICAL MS; 4 YEARS WITH A PHD IN RELATED FIELD)"", ""EXPERIENCED IN MICROSOFT EXCEL (PIVOT TABLES, VLOOKUP, ETC.)"", ""KNOWLEDGE OF DATA GATHERING, CLEANSING AND TRANSFORMATION TECHNIQUES"", ""EXPERIENCE WITH COMMON DATA SCIENCE TOOLKITS SUCH AS PYTHON/R"", ""EXCEL VBA PROGRAMMING"", ""ABLE TO OBTAIN AND MAINTAIN A TOP SECRET (TS/SCI) CLEARANCE PER BUSINESS REQUIREMENTS.","60","MICROSOFT","Microsoft","PROPN","NNP","Number=Sing","61","compound",NA,NA,11,"Indeed"
"4158","doc1",1,15,"""JMP PROFICIENCY (SAS STATISTICAL TOOL)"", ""MATLAB EXPERIENCE"", ""ACTIVE TS/SCI CLEARANCE"", ""BACHELOR'S DEGREE IN A TECHNICAL AREA WITH 9 YEARS OF RELEVANT EXPERIENCE (7 YEARS WITH TECHNICAL MS; 4 YEARS WITH A PHD IN RELATED FIELD)"", ""EXPERIENCED IN MICROSOFT EXCEL (PIVOT TABLES, VLOOKUP, ETC.)"", ""KNOWLEDGE OF DATA GATHERING, CLEANSING AND TRANSFORMATION TECHNIQUES"", ""EXPERIENCE WITH COMMON DATA SCIENCE TOOLKITS SUCH AS PYTHON/R"", ""EXCEL VBA PROGRAMMING"", ""ABLE TO OBTAIN AND MAINTAIN A TOP SECRET (TS/SCI) CLEARANCE PER BUSINESS REQUIREMENTS.","61","EXCEL","excel","PROPN","NNP","Number=Sing","58","obl",NA,NA,11,"Indeed"
"4160","doc1",1,15,"""JMP PROFICIENCY (SAS STATISTICAL TOOL)"", ""MATLAB EXPERIENCE"", ""ACTIVE TS/SCI CLEARANCE"", ""BACHELOR'S DEGREE IN A TECHNICAL AREA WITH 9 YEARS OF RELEVANT EXPERIENCE (7 YEARS WITH TECHNICAL MS; 4 YEARS WITH A PHD IN RELATED FIELD)"", ""EXPERIENCED IN MICROSOFT EXCEL (PIVOT TABLES, VLOOKUP, ETC.)"", ""KNOWLEDGE OF DATA GATHERING, CLEANSING AND TRANSFORMATION TECHNIQUES"", ""EXPERIENCE WITH COMMON DATA SCIENCE TOOLKITS SUCH AS PYTHON/R"", ""EXCEL VBA PROGRAMMING"", ""ABLE TO OBTAIN AND MAINTAIN A TOP SECRET (TS/SCI) CLEARANCE PER BUSINESS REQUIREMENTS.","63","PI","Pi","PROPN","NNP","Number=Sing","65","compound",NA,"SpaceAfter=No",11,"Indeed"
"4161","doc1",1,15,"""JMP PROFICIENCY (SAS STATISTICAL TOOL)"", ""MATLAB EXPERIENCE"", ""ACTIVE TS/SCI CLEARANCE"", ""BACHELOR'S DEGREE IN A TECHNICAL AREA WITH 9 YEARS OF RELEVANT EXPERIENCE (7 YEARS WITH TECHNICAL MS; 4 YEARS WITH A PHD IN RELATED FIELD)"", ""EXPERIENCED IN MICROSOFT EXCEL (PIVOT TABLES, VLOOKUP, ETC.)"", ""KNOWLEDGE OF DATA GATHERING, CLEANSING AND TRANSFORMATION TECHNIQUES"", ""EXPERIENCE WITH COMMON DATA SCIENCE TOOLKITS SUCH AS PYTHON/R"", ""EXCEL VBA PROGRAMMING"", ""ABLE TO OBTAIN AND MAINTAIN A TOP SECRET (TS/SCI) CLEARANCE PER BUSINESS REQUIREMENTS.","64","VOT","Vot","PROPN","NNP","Number=Sing","63","flat",NA,NA,11,"Indeed"
"4162","doc1",1,15,"""JMP PROFICIENCY (SAS STATISTICAL TOOL)"", ""MATLAB EXPERIENCE"", ""ACTIVE TS/SCI CLEARANCE"", ""BACHELOR'S DEGREE IN A TECHNICAL AREA WITH 9 YEARS OF RELEVANT EXPERIENCE (7 YEARS WITH TECHNICAL MS; 4 YEARS WITH A PHD IN RELATED FIELD)"", ""EXPERIENCED IN MICROSOFT EXCEL (PIVOT TABLES, VLOOKUP, ETC.)"", ""KNOWLEDGE OF DATA GATHERING, CLEANSING AND TRANSFORMATION TECHNIQUES"", ""EXPERIENCE WITH COMMON DATA SCIENCE TOOLKITS SUCH AS PYTHON/R"", ""EXCEL VBA PROGRAMMING"", ""ABLE TO OBTAIN AND MAINTAIN A TOP SECRET (TS/SCI) CLEARANCE PER BUSINESS REQUIREMENTS.","65","TABLES","table","PROPN","NNP","Number=Sing","61","appos",NA,"SpaceAfter=No",11,"Indeed"
"4164","doc1",1,15,"""JMP PROFICIENCY (SAS STATISTICAL TOOL)"", ""MATLAB EXPERIENCE"", ""ACTIVE TS/SCI CLEARANCE"", ""BACHELOR'S DEGREE IN A TECHNICAL AREA WITH 9 YEARS OF RELEVANT EXPERIENCE (7 YEARS WITH TECHNICAL MS; 4 YEARS WITH A PHD IN RELATED FIELD)"", ""EXPERIENCED IN MICROSOFT EXCEL (PIVOT TABLES, VLOOKUP, ETC.)"", ""KNOWLEDGE OF DATA GATHERING, CLEANSING AND TRANSFORMATION TECHNIQUES"", ""EXPERIENCE WITH COMMON DATA SCIENCE TOOLKITS SUCH AS PYTHON/R"", ""EXCEL VBA PROGRAMMING"", ""ABLE TO OBTAIN AND MAINTAIN A TOP SECRET (TS/SCI) CLEARANCE PER BUSINESS REQUIREMENTS.","67","VLOOKUP","Vlookup","PROPN","NNP","Number=Sing","65","conj",NA,"SpaceAfter=No",11,"Indeed"
"4166","doc1",1,15,"""JMP PROFICIENCY (SAS STATISTICAL TOOL)"", ""MATLAB EXPERIENCE"", ""ACTIVE TS/SCI CLEARANCE"", ""BACHELOR'S DEGREE IN A TECHNICAL AREA WITH 9 YEARS OF RELEVANT EXPERIENCE (7 YEARS WITH TECHNICAL MS; 4 YEARS WITH A PHD IN RELATED FIELD)"", ""EXPERIENCED IN MICROSOFT EXCEL (PIVOT TABLES, VLOOKUP, ETC.)"", ""KNOWLEDGE OF DATA GATHERING, CLEANSING AND TRANSFORMATION TECHNIQUES"", ""EXPERIENCE WITH COMMON DATA SCIENCE TOOLKITS SUCH AS PYTHON/R"", ""EXCEL VBA PROGRAMMING"", ""ABLE TO OBTAIN AND MAINTAIN A TOP SECRET (TS/SCI) CLEARANCE PER BUSINESS REQUIREMENTS.","69","ETC","etc","PROPN","NNP","Number=Sing","65","conj",NA,"SpaceAfter=No",11,"Indeed"
"4172","doc1",1,15,"""JMP PROFICIENCY (SAS STATISTICAL TOOL)"", ""MATLAB EXPERIENCE"", ""ACTIVE TS/SCI CLEARANCE"", ""BACHELOR'S DEGREE IN A TECHNICAL AREA WITH 9 YEARS OF RELEVANT EXPERIENCE (7 YEARS WITH TECHNICAL MS; 4 YEARS WITH A PHD IN RELATED FIELD)"", ""EXPERIENCED IN MICROSOFT EXCEL (PIVOT TABLES, VLOOKUP, ETC.)"", ""KNOWLEDGE OF DATA GATHERING, CLEANSING AND TRANSFORMATION TECHNIQUES"", ""EXPERIENCE WITH COMMON DATA SCIENCE TOOLKITS SUCH AS PYTHON/R"", ""EXCEL VBA PROGRAMMING"", ""ABLE TO OBTAIN AND MAINTAIN A TOP SECRET (TS/SCI) CLEARANCE PER BUSINESS REQUIREMENTS.","75","KNOWLEDGE","knowledge","PROPN","NNP","Number=Sing","85","compound",NA,NA,11,"Indeed"
"4174","doc1",1,15,"""JMP PROFICIENCY (SAS STATISTICAL TOOL)"", ""MATLAB EXPERIENCE"", ""ACTIVE TS/SCI CLEARANCE"", ""BACHELOR'S DEGREE IN A TECHNICAL AREA WITH 9 YEARS OF RELEVANT EXPERIENCE (7 YEARS WITH TECHNICAL MS; 4 YEARS WITH A PHD IN RELATED FIELD)"", ""EXPERIENCED IN MICROSOFT EXCEL (PIVOT TABLES, VLOOKUP, ETC.)"", ""KNOWLEDGE OF DATA GATHERING, CLEANSING AND TRANSFORMATION TECHNIQUES"", ""EXPERIENCE WITH COMMON DATA SCIENCE TOOLKITS SUCH AS PYTHON/R"", ""EXCEL VBA PROGRAMMING"", ""ABLE TO OBTAIN AND MAINTAIN A TOP SECRET (TS/SCI) CLEARANCE PER BUSINESS REQUIREMENTS.","77","DATA","data","PROPN","NNP","Number=Sing","78","compound",NA,NA,11,"Indeed"
"4175","doc1",1,15,"""JMP PROFICIENCY (SAS STATISTICAL TOOL)"", ""MATLAB EXPERIENCE"", ""ACTIVE TS/SCI CLEARANCE"", ""BACHELOR'S DEGREE IN A TECHNICAL AREA WITH 9 YEARS OF RELEVANT EXPERIENCE (7 YEARS WITH TECHNICAL MS; 4 YEARS WITH A PHD IN RELATED FIELD)"", ""EXPERIENCED IN MICROSOFT EXCEL (PIVOT TABLES, VLOOKUP, ETC.)"", ""KNOWLEDGE OF DATA GATHERING, CLEANSING AND TRANSFORMATION TECHNIQUES"", ""EXPERIENCE WITH COMMON DATA SCIENCE TOOLKITS SUCH AS PYTHON/R"", ""EXCEL VBA PROGRAMMING"", ""ABLE TO OBTAIN AND MAINTAIN A TOP SECRET (TS/SCI) CLEARANCE PER BUSINESS REQUIREMENTS.","78","GATHERING","gathering","PROPN","NNP","Number=Sing","75","nmod",NA,"SpaceAfter=No",11,"Indeed"
"4177","doc1",1,15,"""JMP PROFICIENCY (SAS STATISTICAL TOOL)"", ""MATLAB EXPERIENCE"", ""ACTIVE TS/SCI CLEARANCE"", ""BACHELOR'S DEGREE IN A TECHNICAL AREA WITH 9 YEARS OF RELEVANT EXPERIENCE (7 YEARS WITH TECHNICAL MS; 4 YEARS WITH A PHD IN RELATED FIELD)"", ""EXPERIENCED IN MICROSOFT EXCEL (PIVOT TABLES, VLOOKUP, ETC.)"", ""KNOWLEDGE OF DATA GATHERING, CLEANSING AND TRANSFORMATION TECHNIQUES"", ""EXPERIENCE WITH COMMON DATA SCIENCE TOOLKITS SUCH AS PYTHON/R"", ""EXCEL VBA PROGRAMMING"", ""ABLE TO OBTAIN AND MAINTAIN A TOP SECRET (TS/SCI) CLEARANCE PER BUSINESS REQUIREMENTS.","80","CLEANSING","Cleansing","PROPN","NNP","Number=Sing","78","conj",NA,NA,11,"Indeed"
"4179","doc1",1,15,"""JMP PROFICIENCY (SAS STATISTICAL TOOL)"", ""MATLAB EXPERIENCE"", ""ACTIVE TS/SCI CLEARANCE"", ""BACHELOR'S DEGREE IN A TECHNICAL AREA WITH 9 YEARS OF RELEVANT EXPERIENCE (7 YEARS WITH TECHNICAL MS; 4 YEARS WITH A PHD IN RELATED FIELD)"", ""EXPERIENCED IN MICROSOFT EXCEL (PIVOT TABLES, VLOOKUP, ETC.)"", ""KNOWLEDGE OF DATA GATHERING, CLEANSING AND TRANSFORMATION TECHNIQUES"", ""EXPERIENCE WITH COMMON DATA SCIENCE TOOLKITS SUCH AS PYTHON/R"", ""EXCEL VBA PROGRAMMING"", ""ABLE TO OBTAIN AND MAINTAIN A TOP SECRET (TS/SCI) CLEARANCE PER BUSINESS REQUIREMENTS.","82","TRANSFORMATION","transformation","PROPN","NNP","Number=Sing","78","conj",NA,NA,11,"Indeed"
"4180","doc1",1,15,"""JMP PROFICIENCY (SAS STATISTICAL TOOL)"", ""MATLAB EXPERIENCE"", ""ACTIVE TS/SCI CLEARANCE"", ""BACHELOR'S DEGREE IN A TECHNICAL AREA WITH 9 YEARS OF RELEVANT EXPERIENCE (7 YEARS WITH TECHNICAL MS; 4 YEARS WITH A PHD IN RELATED FIELD)"", ""EXPERIENCED IN MICROSOFT EXCEL (PIVOT TABLES, VLOOKUP, ETC.)"", ""KNOWLEDGE OF DATA GATHERING, CLEANSING AND TRANSFORMATION TECHNIQUES"", ""EXPERIENCE WITH COMMON DATA SCIENCE TOOLKITS SUCH AS PYTHON/R"", ""EXCEL VBA PROGRAMMING"", ""ABLE TO OBTAIN AND MAINTAIN A TOP SECRET (TS/SCI) CLEARANCE PER BUSINESS REQUIREMENTS.","83","TECHNIQUES","technique","PROPN","NNP","Number=Sing","75","flat",NA,"SpaceAfter=No",11,"Indeed"
"4184","doc1",1,15,"""JMP PROFICIENCY (SAS STATISTICAL TOOL)"", ""MATLAB EXPERIENCE"", ""ACTIVE TS/SCI CLEARANCE"", ""BACHELOR'S DEGREE IN A TECHNICAL AREA WITH 9 YEARS OF RELEVANT EXPERIENCE (7 YEARS WITH TECHNICAL MS; 4 YEARS WITH A PHD IN RELATED FIELD)"", ""EXPERIENCED IN MICROSOFT EXCEL (PIVOT TABLES, VLOOKUP, ETC.)"", ""KNOWLEDGE OF DATA GATHERING, CLEANSING AND TRANSFORMATION TECHNIQUES"", ""EXPERIENCE WITH COMMON DATA SCIENCE TOOLKITS SUCH AS PYTHON/R"", ""EXCEL VBA PROGRAMMING"", ""ABLE TO OBTAIN AND MAINTAIN A TOP SECRET (TS/SCI) CLEARANCE PER BUSINESS REQUIREMENTS.","87","EXPERIENCE","experience","PROPN","NNP","Number=Sing","58","obj",NA,NA,11,"Indeed"
"4186","doc1",1,15,"""JMP PROFICIENCY (SAS STATISTICAL TOOL)"", ""MATLAB EXPERIENCE"", ""ACTIVE TS/SCI CLEARANCE"", ""BACHELOR'S DEGREE IN A TECHNICAL AREA WITH 9 YEARS OF RELEVANT EXPERIENCE (7 YEARS WITH TECHNICAL MS; 4 YEARS WITH A PHD IN RELATED FIELD)"", ""EXPERIENCED IN MICROSOFT EXCEL (PIVOT TABLES, VLOOKUP, ETC.)"", ""KNOWLEDGE OF DATA GATHERING, CLEANSING AND TRANSFORMATION TECHNIQUES"", ""EXPERIENCE WITH COMMON DATA SCIENCE TOOLKITS SUCH AS PYTHON/R"", ""EXCEL VBA PROGRAMMING"", ""ABLE TO OBTAIN AND MAINTAIN A TOP SECRET (TS/SCI) CLEARANCE PER BUSINESS REQUIREMENTS.","89","COMMON","common","PROPN","NNP","Number=Sing","87","nmod",NA,NA,11,"Indeed"
"4187","doc1",1,15,"""JMP PROFICIENCY (SAS STATISTICAL TOOL)"", ""MATLAB EXPERIENCE"", ""ACTIVE TS/SCI CLEARANCE"", ""BACHELOR'S DEGREE IN A TECHNICAL AREA WITH 9 YEARS OF RELEVANT EXPERIENCE (7 YEARS WITH TECHNICAL MS; 4 YEARS WITH A PHD IN RELATED FIELD)"", ""EXPERIENCED IN MICROSOFT EXCEL (PIVOT TABLES, VLOOKUP, ETC.)"", ""KNOWLEDGE OF DATA GATHERING, CLEANSING AND TRANSFORMATION TECHNIQUES"", ""EXPERIENCE WITH COMMON DATA SCIENCE TOOLKITS SUCH AS PYTHON/R"", ""EXCEL VBA PROGRAMMING"", ""ABLE TO OBTAIN AND MAINTAIN A TOP SECRET (TS/SCI) CLEARANCE PER BUSINESS REQUIREMENTS.","90","DATA","data","PROPN","NNP","Number=Sing","91","compound",NA,NA,11,"Indeed"
"4188","doc1",1,15,"""JMP PROFICIENCY (SAS STATISTICAL TOOL)"", ""MATLAB EXPERIENCE"", ""ACTIVE TS/SCI CLEARANCE"", ""BACHELOR'S DEGREE IN A TECHNICAL AREA WITH 9 YEARS OF RELEVANT EXPERIENCE (7 YEARS WITH TECHNICAL MS; 4 YEARS WITH A PHD IN RELATED FIELD)"", ""EXPERIENCED IN MICROSOFT EXCEL (PIVOT TABLES, VLOOKUP, ETC.)"", ""KNOWLEDGE OF DATA GATHERING, CLEANSING AND TRANSFORMATION TECHNIQUES"", ""EXPERIENCE WITH COMMON DATA SCIENCE TOOLKITS SUCH AS PYTHON/R"", ""EXCEL VBA PROGRAMMING"", ""ABLE TO OBTAIN AND MAINTAIN A TOP SECRET (TS/SCI) CLEARANCE PER BUSINESS REQUIREMENTS.","91","SCIENCE","Science","PROPN","NNP","Number=Sing","92","compound",NA,NA,11,"Indeed"
"4189","doc1",1,15,"""JMP PROFICIENCY (SAS STATISTICAL TOOL)"", ""MATLAB EXPERIENCE"", ""ACTIVE TS/SCI CLEARANCE"", ""BACHELOR'S DEGREE IN A TECHNICAL AREA WITH 9 YEARS OF RELEVANT EXPERIENCE (7 YEARS WITH TECHNICAL MS; 4 YEARS WITH A PHD IN RELATED FIELD)"", ""EXPERIENCED IN MICROSOFT EXCEL (PIVOT TABLES, VLOOKUP, ETC.)"", ""KNOWLEDGE OF DATA GATHERING, CLEANSING AND TRANSFORMATION TECHNIQUES"", ""EXPERIENCE WITH COMMON DATA SCIENCE TOOLKITS SUCH AS PYTHON/R"", ""EXCEL VBA PROGRAMMING"", ""ABLE TO OBTAIN AND MAINTAIN A TOP SECRET (TS/SCI) CLEARANCE PER BUSINESS REQUIREMENTS.","92","TOOLKITS","Toolkits","PROPN","NNP","Number=Sing","89","conj",NA,NA,11,"Indeed"
"4190","doc1",1,15,"""JMP PROFICIENCY (SAS STATISTICAL TOOL)"", ""MATLAB EXPERIENCE"", ""ACTIVE TS/SCI CLEARANCE"", ""BACHELOR'S DEGREE IN A TECHNICAL AREA WITH 9 YEARS OF RELEVANT EXPERIENCE (7 YEARS WITH TECHNICAL MS; 4 YEARS WITH A PHD IN RELATED FIELD)"", ""EXPERIENCED IN MICROSOFT EXCEL (PIVOT TABLES, VLOOKUP, ETC.)"", ""KNOWLEDGE OF DATA GATHERING, CLEANSING AND TRANSFORMATION TECHNIQUES"", ""EXPERIENCE WITH COMMON DATA SCIENCE TOOLKITS SUCH AS PYTHON/R"", ""EXCEL VBA PROGRAMMING"", ""ABLE TO OBTAIN AND MAINTAIN A TOP SECRET (TS/SCI) CLEARANCE PER BUSINESS REQUIREMENTS.","93","SUCH","such","PROPN","NNP","Number=Sing","92","flat",NA,NA,11,"Indeed"
"4192","doc1",1,15,"""JMP PROFICIENCY (SAS STATISTICAL TOOL)"", ""MATLAB EXPERIENCE"", ""ACTIVE TS/SCI CLEARANCE"", ""BACHELOR'S DEGREE IN A TECHNICAL AREA WITH 9 YEARS OF RELEVANT EXPERIENCE (7 YEARS WITH TECHNICAL MS; 4 YEARS WITH A PHD IN RELATED FIELD)"", ""EXPERIENCED IN MICROSOFT EXCEL (PIVOT TABLES, VLOOKUP, ETC.)"", ""KNOWLEDGE OF DATA GATHERING, CLEANSING AND TRANSFORMATION TECHNIQUES"", ""EXPERIENCE WITH COMMON DATA SCIENCE TOOLKITS SUCH AS PYTHON/R"", ""EXCEL VBA PROGRAMMING"", ""ABLE TO OBTAIN AND MAINTAIN A TOP SECRET (TS/SCI) CLEARANCE PER BUSINESS REQUIREMENTS.","95","PYTHON","python","PROPN","NNP","Number=Sing","58","nmod",NA,"SpaceAfter=No",11,"Indeed"
"4194","doc1",1,15,"""JMP PROFICIENCY (SAS STATISTICAL TOOL)"", ""MATLAB EXPERIENCE"", ""ACTIVE TS/SCI CLEARANCE"", ""BACHELOR'S DEGREE IN A TECHNICAL AREA WITH 9 YEARS OF RELEVANT EXPERIENCE (7 YEARS WITH TECHNICAL MS; 4 YEARS WITH A PHD IN RELATED FIELD)"", ""EXPERIENCED IN MICROSOFT EXCEL (PIVOT TABLES, VLOOKUP, ETC.)"", ""KNOWLEDGE OF DATA GATHERING, CLEANSING AND TRANSFORMATION TECHNIQUES"", ""EXPERIENCE WITH COMMON DATA SCIENCE TOOLKITS SUCH AS PYTHON/R"", ""EXCEL VBA PROGRAMMING"", ""ABLE TO OBTAIN AND MAINTAIN A TOP SECRET (TS/SCI) CLEARANCE PER BUSINESS REQUIREMENTS.","97","R","R","PROPN","NNP","Number=Sing","95","conj",NA,"SpaceAfter=No",11,"Indeed"
"4198","doc1",1,15,"""JMP PROFICIENCY (SAS STATISTICAL TOOL)"", ""MATLAB EXPERIENCE"", ""ACTIVE TS/SCI CLEARANCE"", ""BACHELOR'S DEGREE IN A TECHNICAL AREA WITH 9 YEARS OF RELEVANT EXPERIENCE (7 YEARS WITH TECHNICAL MS; 4 YEARS WITH A PHD IN RELATED FIELD)"", ""EXPERIENCED IN MICROSOFT EXCEL (PIVOT TABLES, VLOOKUP, ETC.)"", ""KNOWLEDGE OF DATA GATHERING, CLEANSING AND TRANSFORMATION TECHNIQUES"", ""EXPERIENCE WITH COMMON DATA SCIENCE TOOLKITS SUCH AS PYTHON/R"", ""EXCEL VBA PROGRAMMING"", ""ABLE TO OBTAIN AND MAINTAIN A TOP SECRET (TS/SCI) CLEARANCE PER BUSINESS REQUIREMENTS.","101","EXCEL","excel","PROPN","NNP","Number=Sing","102","compound",NA,NA,11,"Indeed"
"4199","doc1",1,15,"""JMP PROFICIENCY (SAS STATISTICAL TOOL)"", ""MATLAB EXPERIENCE"", ""ACTIVE TS/SCI CLEARANCE"", ""BACHELOR'S DEGREE IN A TECHNICAL AREA WITH 9 YEARS OF RELEVANT EXPERIENCE (7 YEARS WITH TECHNICAL MS; 4 YEARS WITH A PHD IN RELATED FIELD)"", ""EXPERIENCED IN MICROSOFT EXCEL (PIVOT TABLES, VLOOKUP, ETC.)"", ""KNOWLEDGE OF DATA GATHERING, CLEANSING AND TRANSFORMATION TECHNIQUES"", ""EXPERIENCE WITH COMMON DATA SCIENCE TOOLKITS SUCH AS PYTHON/R"", ""EXCEL VBA PROGRAMMING"", ""ABLE TO OBTAIN AND MAINTAIN A TOP SECRET (TS/SCI) CLEARANCE PER BUSINESS REQUIREMENTS.","102","VBA","VBA","PROPN","NNP","Number=Sing","103","compound",NA,NA,11,"Indeed"
"4200","doc1",1,15,"""JMP PROFICIENCY (SAS STATISTICAL TOOL)"", ""MATLAB EXPERIENCE"", ""ACTIVE TS/SCI CLEARANCE"", ""BACHELOR'S DEGREE IN A TECHNICAL AREA WITH 9 YEARS OF RELEVANT EXPERIENCE (7 YEARS WITH TECHNICAL MS; 4 YEARS WITH A PHD IN RELATED FIELD)"", ""EXPERIENCED IN MICROSOFT EXCEL (PIVOT TABLES, VLOOKUP, ETC.)"", ""KNOWLEDGE OF DATA GATHERING, CLEANSING AND TRANSFORMATION TECHNIQUES"", ""EXPERIENCE WITH COMMON DATA SCIENCE TOOLKITS SUCH AS PYTHON/R"", ""EXCEL VBA PROGRAMMING"", ""ABLE TO OBTAIN AND MAINTAIN A TOP SECRET (TS/SCI) CLEARANCE PER BUSINESS REQUIREMENTS.","103","PROGRAMMING","programming","PROPN","NNP","Number=Sing","95","flat",NA,"SpaceAfter=No",11,"Indeed"
"4206","doc1",1,15,"""JMP PROFICIENCY (SAS STATISTICAL TOOL)"", ""MATLAB EXPERIENCE"", ""ACTIVE TS/SCI CLEARANCE"", ""BACHELOR'S DEGREE IN A TECHNICAL AREA WITH 9 YEARS OF RELEVANT EXPERIENCE (7 YEARS WITH TECHNICAL MS; 4 YEARS WITH A PHD IN RELATED FIELD)"", ""EXPERIENCED IN MICROSOFT EXCEL (PIVOT TABLES, VLOOKUP, ETC.)"", ""KNOWLEDGE OF DATA GATHERING, CLEANSING AND TRANSFORMATION TECHNIQUES"", ""EXPERIENCE WITH COMMON DATA SCIENCE TOOLKITS SUCH AS PYTHON/R"", ""EXCEL VBA PROGRAMMING"", ""ABLE TO OBTAIN AND MAINTAIN A TOP SECRET (TS/SCI) CLEARANCE PER BUSINESS REQUIREMENTS.","109","OBTAIN","aobtain","PROPN","NNP","Number=Sing","107","obl",NA,NA,11,"Indeed"
"4208","doc1",1,15,"""JMP PROFICIENCY (SAS STATISTICAL TOOL)"", ""MATLAB EXPERIENCE"", ""ACTIVE TS/SCI CLEARANCE"", ""BACHELOR'S DEGREE IN A TECHNICAL AREA WITH 9 YEARS OF RELEVANT EXPERIENCE (7 YEARS WITH TECHNICAL MS; 4 YEARS WITH A PHD IN RELATED FIELD)"", ""EXPERIENCED IN MICROSOFT EXCEL (PIVOT TABLES, VLOOKUP, ETC.)"", ""KNOWLEDGE OF DATA GATHERING, CLEANSING AND TRANSFORMATION TECHNIQUES"", ""EXPERIENCE WITH COMMON DATA SCIENCE TOOLKITS SUCH AS PYTHON/R"", ""EXCEL VBA PROGRAMMING"", ""ABLE TO OBTAIN AND MAINTAIN A TOP SECRET (TS/SCI) CLEARANCE PER BUSINESS REQUIREMENTS.","111","MAINTAIN","amaintain","PROPN","NNP","Number=Sing","109","conj",NA,NA,11,"Indeed"
"4210","doc1",1,15,"""JMP PROFICIENCY (SAS STATISTICAL TOOL)"", ""MATLAB EXPERIENCE"", ""ACTIVE TS/SCI CLEARANCE"", ""BACHELOR'S DEGREE IN A TECHNICAL AREA WITH 9 YEARS OF RELEVANT EXPERIENCE (7 YEARS WITH TECHNICAL MS; 4 YEARS WITH A PHD IN RELATED FIELD)"", ""EXPERIENCED IN MICROSOFT EXCEL (PIVOT TABLES, VLOOKUP, ETC.)"", ""KNOWLEDGE OF DATA GATHERING, CLEANSING AND TRANSFORMATION TECHNIQUES"", ""EXPERIENCE WITH COMMON DATA SCIENCE TOOLKITS SUCH AS PYTHON/R"", ""EXCEL VBA PROGRAMMING"", ""ABLE TO OBTAIN AND MAINTAIN A TOP SECRET (TS/SCI) CLEARANCE PER BUSINESS REQUIREMENTS.","113","TOP","top","PROPN","NNP","Number=Sing","114","compound",NA,NA,11,"Indeed"
"4211","doc1",1,15,"""JMP PROFICIENCY (SAS STATISTICAL TOOL)"", ""MATLAB EXPERIENCE"", ""ACTIVE TS/SCI CLEARANCE"", ""BACHELOR'S DEGREE IN A TECHNICAL AREA WITH 9 YEARS OF RELEVANT EXPERIENCE (7 YEARS WITH TECHNICAL MS; 4 YEARS WITH A PHD IN RELATED FIELD)"", ""EXPERIENCED IN MICROSOFT EXCEL (PIVOT TABLES, VLOOKUP, ETC.)"", ""KNOWLEDGE OF DATA GATHERING, CLEANSING AND TRANSFORMATION TECHNIQUES"", ""EXPERIENCE WITH COMMON DATA SCIENCE TOOLKITS SUCH AS PYTHON/R"", ""EXCEL VBA PROGRAMMING"", ""ABLE TO OBTAIN AND MAINTAIN A TOP SECRET (TS/SCI) CLEARANCE PER BUSINESS REQUIREMENTS.","114","SECRET","secret","PROPN","NNP","Number=Sing","123","compound",NA,NA,11,"Indeed"
